ID,Intro to CS,Data structure,Software engineering,Operative systems,Algorithms,Computer organization,GPA 
cs01549,86.25367500575481,62.06067780877797,87.72627716604148,83.20011797052764,63.524636364155015,84.48904166562423,96.04806962875524
cs01550,93.51810651513748,88.15902556559803,64.96698596661521,81.70825105478033,97.56227472001491,81.38097388192872,68.3797459923685
cs01551,81.80118594077337,95.97519230226595,73.20421875985188,82.75542994848749,99.82007722661426,99.81658193980815,83.35992744292766
cs01552,88.83832848573692,81.93857804522503,70.91992744338793,83.35478787546162,75.77018420277193,80.63986486101206,81.44672161939586
cs01553,89.79118232143739,81.37101374578803,91.79937367993021,82.13871680137912,78.97487275818102,82.63395466795971,81.60320646473079
cs01554,91.68091882663741,65.88418453813304,59.626682820647595,80.2126791743048,75.56368633820956,59.12895749612756,99.49560821221068
cs01555,84.44578753344277,78.7146901442911,68.6751982443796,83.68435406810666,83.83971978153022,59.82680617708225,78.97398450237637
cs01556,96.28233831334438,87.19958030148764,84.99439763228594,90.89587369497146,96.84918877436043,67.10182952354134,99.90433487856318
cs01557,90.79016180448517,86.92695692401482,56.58634425838282,86.08424055079308,83.17834219647928,65.39099393290877,92.04456079594252
cs01558,92.96413264671817,97.3321465200491,87.38727837968398,80.3967957718237,93.94480709384312,92.8922045554746,80.40970879374049
cs01559,86.53904726728403,74.73297387912567,61.913639580373875,83.53438435921375,79.95544568608614,76.67393913065895,87.8344593265405
cs01560,86.71765841535466,89.46021681005581,61.413298714612,80.28182408026831,91.05116001157997,87.18726640793334,97.9279573991921
cs01561,85.18485863213957,85.54302539475036,92.68383717577677,89.54237433032289,89.97118198607005,83.30136192131575,86.75127462988794
cs01562,99.2569090262335,91.88354731387699,88.7613109516487,87.98698821209949,84.30982421304257,90.35434346661098,83.75411329138151
cs01563,89.40113032876623,94.14440383032327,90.20129213930988,81.27578935014267,96.45626249158758,95.12706486100907,89.35229502710662
cs01564,90.71517960672747,76.03246460959045,64.98366862393831,79.99166018505841,79.04256388458985,79.32942280664562,87.27453715750387
cs01565,95.35604429016824,94.18215338447244,67.81028519555771,88.04443339807654,95.95360732549682,60.59067700010283,88.59483979040542
cs01566,87.69634977934214,68.99783488583168,73.63836409798267,91.00845832069662,65.35536729494943,57.75467641403543,68.35299573729088
cs01567,88.41072772721743,97.81405934235714,88.82617887148841,88.94531139344012,89.13527810389832,84.19337588236814,81.21185402768131
cs01568,87.11802521414857,89.87144344253815,65.99820263692187,87.9836095360465,89.85253738040912,99.81397476685115,51.544735869058044
cs01569,85.91768252637814,94.96968033981234,90.45485790474953,81.08291896536856,92.22617770639977,50.768622383461974,86.35701890947576
cs01570,92.95079201575075,79.38104561965987,74.7064351129329,84.82935971132206,75.84851660059589,34.23217161833803,98.24589006090596
cs01571,85.86497815534157,79.18325375184517,78.97726801955561,85.33520634559422,80.1641449004053,68.5964285505055,66.62196113835554
cs01572,90.52180230962212,88.46348321030037,64.55028807100028,81.28623848258901,85.28241853041906,97.87309766593035,86.48444593402368
cs01573,87.70207513763322,80.55307467214764,66.54978008899383,82.75372212369402,80.00250046495663,72.6881381900375,67.67058954789033
cs01574,82.25527170655334,80.2481300723546,87.58239916330241,80.98396018592655,83.31923183990797,80.68408429064071,65.37192138528422
cs01575,96.77037320610911,67.39790946885459,91.09635530611297,82.25586937320901,69.95737854130762,82.76765164701624,63.96300658762082
cs01576,99.39798358396627,85.23185674146924,89.41947406399338,83.8469944284869,86.8789773492735,66.18781287077289,82.56827667745345
cs01577,99.60943077538502,98.82563645203967,56.57932921347469,82.15793899462484,93.67954686092133,82.81193479304264,87.9892906811272
cs01578,92.43108377861992,73.32676042536116,66.54638149557451,79.64703088422318,81.41515842546055,65.72663000858373,62.605947720085844
cs01579,89.75013792822678,79.51554440395013,94.24698845745047,80.79999948380937,77.35468020062841,79.45811249106436,66.09295803509255
cs01580,95.64030250248896,83.7785322575977,66.16337448505038,91.20171445661725,82.29137303340357,92.03465596249144,98.02758529532628
cs01581,87.64105432281939,67.89618359432448,62.44169902624699,91.25348785162181,75.06185306221869,93.95672985564416,94.58532854680377
cs01582,92.96600214134439,95.88641594689472,73.24822130714763,85.77371053382765,93.18985900377815,77.02849551223146,92.68868595129597
cs01583,98.51667948460995,99.01270092571085,67.37931813790212,80.81131960543412,99.20012635653345,80.01163839433812,88.89907433135154
cs01584,88.84304770149932,75.27801918103319,58.797807505431486,83.54443147602822,82.42472384441297,57.45197518823059,76.53222545857999
cs01585,94.8130453331432,88.26367136145828,64.59486559420777,85.17874009218013,82.85178951539729,71.82263082780953,84.07193719095737
cs01586,85.82648596644857,83.15847030594185,67.11038441734496,82.89925456888952,80.72635914686965,64.38013140883145,78.98341263697273
cs01587,87.42458434326454,75.54571067384626,89.60436350576465,84.20541229511177,79.41724107019455,54.89808163077221,65.41654833033576
cs01588,99.1134092583699,91.39777100807201,86.1721072484109,82.38911157055153,86.92182750833916,98.51607263478465,67.95283726834516
cs01589,88.21381402094198,78.70612732636732,90.23345817144859,82.43657970353016,83.55793119406616,88.10299231714752,77.65853488620513
cs01590,88.10468380186661,69.5747630238767,60.18188325633307,81.65738142310903,64.9143936893722,88.5116699527804,95.24586750790878
cs01591,89.82673940947276,72.28893390167481,65.12867495689851,84.82105306401043,73.58010933852758,79.94037790139282,95.4271757257451
cs01592,86.41092192910423,88.58750543880116,93.26757715967317,81.59306525558844,80.60323253669037,84.14948753586731,72.03826615584241
cs01593,91.14460599648304,66.13994030268779,73.5990390018473,81.92496877667983,75.52423409464205,51.430780753176144,79.50306985820121
cs01594,94.13131192676767,94.28024242109282,65.66830038879725,83.2399585584889,99.36568802266984,67.32129910955098,82.3512471473626
cs01595,84.08786970642498,82.0701795543655,68.22617107019617,81.08270144531403,82.66043461690406,50.31403906413742,82.24535975288553
cs01596,97.87268002304445,74.41363988340143,71.892314825187,84.96337069865365,66.84394957607147,90.27281007503258,66.07295398065506
cs01597,80.89517605214469,62.28403358750116,64.96900212099193,82.03779924978559,63.65830014248249,79.60341502204727,69.79878466245545
cs01598,85.5338208241185,89.6669058095236,90.32447488300468,88.36204260324993,87.53680456273736,63.98491914326449,76.99669095627054
cs01599,95.31846241306313,87.35606575542376,60.67487289474946,83.19998847325645,88.05359059664744,82.20052429403238,86.07967652829203
cs01600,89.92142856941412,90.8959261849166,70.29526861541163,82.56989244421729,93.2984154546237,48.37620725513653,82.27212176912458
cs01601,93.40390414448576,97.05530277502051,86.79738908443458,80.70989922386511,91.9602481667509,49.261968739729596,75.37286754127757
cs01602,95.66682047161248,81.53724953647229,86.91856500248123,86.59011227582519,78.66653385447283,52.12318895874909,65.69073248028499
cs01603,87.824506280679,90.6582825591036,89.76387058830883,83.15829831105218,83.60664336415296,83.79103927770554,94.88003221400508
cs01604,90.78284496270024,81.67957821063301,58.7807563662533,92.32668754096103,74.28030845283928,71.71835643381354,98.36180063673581
cs01605,91.0116577954311,79.90998132375002,86.12587960030777,82.38296236203914,81.2323996880663,99.34779292689535,96.87927117204535
cs01606,88.8167200915452,91.43591155756658,62.25986755324114,81.54708898869058,88.44851796817177,69.60450975792132,84.16199497358015
cs01607,87.27883629227074,83.23745241111261,89.66765350160968,81.79039373839474,83.68362060239286,90.90099782850069,83.82613996864455
cs01608,89.9726306168364,77.35997673928385,64.08820624247342,85.7523588718078,85.3018078661754,71.32026826740359,79.86450329207653
cs01609,95.55293389601201,97.67577966588584,60.69087817734835,80.34055028135545,88.51459898317206,89.28350142782273,84.36574338880402
cs01610,83.70627794949301,86.021755472987,65.82852546230059,81.99134967754983,88.4626343966387,70.97059115638945,99.70108120233444
cs01611,93.72808165923317,89.4453320508294,93.42046385880685,85.18577572343128,81.94906302567422,79.18220921930065,80.0202487694597
cs01612,86.0867199686391,81.92664355136142,93.95408956303379,85.6069357695734,78.65826711942645,55.96208916513803,74.69717750321409
cs01613,89.0007334254889,71.73452635497375,70.1347162858277,88.6892890314351,74.64328112795322,78.89458543410595,66.89460966143038
cs01614,86.6993334813204,86.4090289065202,93.39882996739108,91.72964375367107,93.27230390667192,77.44977362037152,73.80653473256125
cs01615,92.86220081413884,74.84923034175058,68.10589561656113,84.23492456630449,68.48583511024302,51.3518687092739,78.79120806332503
cs01616,86.04107924633573,81.6348706889271,57.36162410013322,81.625976380713,87.87197862596659,71.59196714577968,62.795962694218275
cs01617,94.35460446652064,91.62936535547485,89.39524149734105,81.06104156055979,91.97343097839608,75.28637325543426,79.73420791736383
cs01618,82.02513736965496,88.40979968409081,67.10872194759914,81.14529259519146,84.0209449542038,80.90008002626838,79.99466110320566
cs01619,96.89424515677695,88.5801790521253,69.18436863079192,86.74671367232169,92.17196764733563,88.27512266509036,95.97077767595312
cs01620,91.22267255985518,75.1514081625766,58.95045824274249,80.97331525865137,71.50993545331681,82.1107953455773,79.25270760705544
cs01621,85.3835096630354,87.84310380843861,60.611690488598356,83.70926042161439,80.83285942390008,98.38939138732238,72.02394291007407
cs01622,94.20359263005193,89.27088425427897,85.18780065618502,82.10957669453444,87.15752449614577,62.54317148494745,92.12049987883469
cs01623,93.37382152755757,87.86066549372786,71.25333912897666,81.49173934789742,84.20678107597693,60.35099453009055,99.07332460674762
cs01624,94.00397244171558,83.83828705394751,60.51291826948058,82.76870146154302,88.85962303792327,65.53283264062627,77.20540825507442
cs01625,81.24530970548335,83.28169029357906,68.87861774030586,80.97051863857737,85.78924734255851,81.03647840981634,77.51258179883006
cs01626,92.0747663751134,89.6253603849695,60.51249345244358,83.96455279608873,80.05378004787678,62.67604113175493,69.35598378680507
cs01627,93.51815132928702,84.38823634761636,65.33134394854004,87.22625569704103,85.68249391855518,80.05703608120574,95.69804790574955
cs01628,99.74420824539976,92.52723751960272,67.72462510687552,88.5582773744671,86.4663276934765,83.93716781687985,66.3817002451889
cs01629,88.62505090498303,78.73996729207605,63.40593616516718,80.55344946317345,81.07714108574835,80.93294594980398,87.95996607410213
cs01630,87.28892972277056,83.64787904272676,67.82121639357055,82.97004876345447,76.84068099047373,69.13709938955719,84.73435363684412
cs01631,94.75994860829204,94.60254359274299,60.885592524179216,81.89776407445879,90.47998581956948,69.40697409683399,94.53586322982936
cs01632,95.97057252835546,67.51321980545987,96.76725334010486,83.10107382432118,75.74314570535438,87.10453122846386,87.8575232844991
cs01633,89.9189312033485,96.19961121152635,66.59436402137449,87.21657923554002,87.14583936215588,72.03819462741541,86.50398668780949
cs01634,92.64692279895144,89.92342214012562,63.202774673466806,90.0464197407703,92.17305392938016,55.219524634258406,77.66176169331017
cs01635,83.89792625827397,74.76044018482912,73.5360383180713,85.06013313252976,75.49863634827277,87.4674735925087,70.0397371446112
cs01636,86.72029536168363,90.61097838145828,75.56243495202531,87.25092082821018,86.97809591059553,76.24743721094211,85.20182035942716
cs01637,83.36020325664111,52.58288563431995,59.11998217901767,89.19376264874111,58.04886646166001,57.85658640940487,99.64076528658124
cs01638,75.37443897074334,73.80742780292043,56.563388198937545,80.50134869728133,65.6787032264615,89.74744507916625,88.35886583830822
cs01639,88.57065479054972,69.95195960241333,90.22933920475585,83.77703066399735,75.08142982690808,51.682647893905866,93.36495734100357
cs01640,88.49421758718924,86.01013488517901,73.71032338817827,83.61735943289185,80.06243984933722,51.510491809359806,65.88593870721448
cs01641,85.15816598967945,91.07487399386548,68.78131655351456,82.31204671309548,96.04198309076322,79.34212683688352,91.59796840354173
cs01642,81.12098210091523,83.85797222079562,82.19860530741016,85.92759196286346,74.19520642200429,47.052889098016195,79.24350494498401
cs01643,95.07867875152897,92.15311651528691,65.97120197417718,84.9345033024236,85.4246598964405,71.07346161700411,87.82897578961361
cs01644,85.95415892481729,78.14686310896504,70.20914350663098,81.30908953940798,69.25468766929139,69.26830348601435,76.10389154341036
cs01645,90.86687307573632,80.44837079299806,61.98052617013518,80.63867501787502,78.06000828191014,62.679640130096075,95.0592430454731
cs01646,84.97055373126148,88.70520606592625,57.747062444427684,87.42945923646032,85.55701771929684,64.30860697731411,69.87129693502725
cs01647,97.41651364938826,71.34627372720476,72.78303140032611,86.18838812050721,80.01385911059194,77.89201427157525,88.94066177331932
cs01648,93.520958744766,90.51120297001935,69.348876585918,84.87147621263905,91.16535762796147,78.48678631502302,84.54124170739443
cs01649,83.88500598860621,88.88347036422847,61.79320436351068,81.52148209235395,87.58292727609162,57.657122232303834,66.8677830333761
cs01650,81.25245062078785,95.44436079256315,62.01435069191599,84.83088703288587,98.65675086249956,81.44760289753383,75.89616843318727
cs01651,92.24463931675942,90.93344023443163,87.72547992429234,92.9460587011282,94.24679836697081,47.34089430225052,76.6768719256118
cs01652,95.34462740957383,81.57833426875547,68.78013620033072,81.66437288543455,90.1124455248214,71.98932912071602,72.99025565178809
cs01653,93.58462876914469,86.68250574101846,66.04155312742316,91.4036177953396,92.12741803405439,76.26779343901798,82.68890314800994
cs01654,93.6952347265531,92.54106790428334,81.4201452619036,91.63506310673506,82.96962500175715,57.94675287729472,84.61580992454734
cs01655,85.01544084883234,82.01716394614029,67.17190479585929,79.01761812090643,77.86101393264792,42.5287919427716,54.924148421642705
cs01656,95.16979487418185,88.88132260041071,67.53265783971385,82.84485792132196,86.59443865358865,38.246689899179415,89.2452897736031
cs01657,89.66476139558823,93.19357559254497,71.63608795349329,82.82015365148106,93.7738274478945,70.72673117481777,83.71493352328638
cs01658,88.28375904879631,86.49821270325398,71.03684910695034,86.05458527660281,87.73702616296504,78.08605881258228,76.84754510047827
cs01659,94.80987067017647,74.80150816621273,56.34368462090621,84.78995990057734,73.37428439587498,37.63921785080547,82.68834930772857
cs01660,92.87179567321068,90.32842413213386,64.38418985461172,86.06480602068201,81.48715640640417,78.05288487635828,77.00430484836463
cs01661,89.6045985306175,96.74478784113688,63.83680845258035,82.84583357236069,88.40174952385108,77.26595135912969,83.23240423056274
cs01662,94.01503552995038,77.85203910360627,61.69662817721386,81.7393366225532,73.97679756195166,41.27398696708573,67.54267938631806
cs01663,93.66744509333263,84.14174391315244,58.28041585783031,88.41628997152148,86.02310565010687,42.82582148682552,85.27060218790864
cs01664,95.01682104535774,74.38121376515855,62.55861629804886,83.89733288064943,65.21636014048794,54.29680296033987,77.45927143688634
cs01665,87.42522634289936,78.34548323523386,62.54280922488419,83.66296764393267,70.68139321116972,79.39732764055596,81.73364868463857
cs01666,90.08065891466636,73.95407865229834,72.36459767174848,83.1365957903983,80.60276983597456,93.49824463723303,72.21098212700323
cs01667,91.02958876645212,61.15526782936543,86.4280806665104,81.72386704418402,70.90612304315269,82.64088309263815,59.76539401779809
cs01668,93.68230054286734,80.82196393726669,76.89281620495035,81.25775067627256,73.8358893755084,84.25526350047834,69.34322790773733
cs01669,85.06806602936634,94.71034476490325,63.45676288466463,81.84107309435798,90.8062152801123,57.38033028375855,86.75944524434048
cs01670,89.66538124422841,71.05986914025745,56.86251250985252,87.08245572606927,78.77650785621174,91.60144172195096,85.84845406283165
cs01671,90.13998568316407,99.76808445775045,50.656125434889276,83.39658562667083,90.61485535440582,93.73706292681803,79.68768715561272
cs01672,88.41512873355074,84.93844456056621,88.68705627914693,80.58036889089844,91.03727682146784,70.61223793535596,90.6440381477234
cs01673,86.46781929107343,91.14575640701452,86.69135497949232,83.44080139511628,86.12637214224176,72.96813795185241,68.97546357107413
cs01674,78.97575031234727,72.82115328766739,65.35347134867675,84.11164371229542,82.77552748893531,82.6651649854413,88.42090551873521
cs01675,82.83118374997369,79.21864443735943,73.37112121764164,84.81704010136099,80.33468542544543,73.04298158730117,91.14070039488843
cs01676,86.44473516634447,93.46933783638902,66.98502062668975,80.67860022145227,92.11193873979997,84.33655956898957,55.23728480022908
cs01677,86.95458191191584,69.95481128131345,66.15694715987544,80.76016671658782,64.52309757798677,80.27266230722843,67.32209625716365
cs01678,90.9896433117871,69.80068344999742,86.16989611038434,85.24659607502765,79.5632654561229,80.86928208069159,84.94040915409623
cs01679,93.98370083287007,93.38187973209787,91.86674232524302,83.17004336378514,97.36857009605815,88.42100580761706,70.2691987042171
cs01680,89.76982025583405,98.8950939988987,57.43184841332123,81.43817682759109,96.58613044067997,75.39525950232961,60.687919358710566
cs01681,84.09128075465587,85.02861460654242,66.29475248363404,82.21993682598202,76.41231933293155,75.47912282894175,80.16321339650656
cs01682,84.64529302389022,83.61301342418778,65.78993183846839,82.78257857880733,88.48984632490466,64.40421391094542,81.71470959870298
cs01683,95.3932146855857,81.72283367226618,65.63513282716947,83.92745947831801,81.8695439500758,84.7447587453852,86.6812692443868
cs01684,83.2647749579129,92.25899636268986,60.90550042285726,80.54859048896343,98.21519157812281,60.895444920253496,74.05865297938925
cs01685,95.74774417610074,88.42619893404381,85.40822197108241,94.08109477830445,96.94906031201768,98.8314361923543,71.31641425280262
cs01686,95.43178548481679,80.3052735673906,63.83135169244449,80.1497115324715,77.18961758726434,52.84677091695447,89.36595908642911
cs01687,79.0663756959519,86.62255634881254,62.084428144847415,81.45160138949078,91.74337712040672,66.79659115571687,93.83152570590057
cs01688,85.25226187987614,96.9660283110948,64.70462760520682,81.86533354180818,94.41896816159118,69.16390644396914,65.59201318365326
cs01689,97.52561926345486,90.99910861065142,87.98002590006885,81.2042090129224,90.93144731991543,69.49888517065484,87.04133908079514
cs01690,86.70728453287636,60.24705024073681,85.28888440312295,85.45160116167072,60.090580186661164,88.05448057594356,75.24924487803449
cs01691,81.01576542990232,86.32979529044026,64.8586926660212,84.6451540393377,88.3111217882668,44.892111216406015,77.45300423660535
cs01692,93.72908365754691,82.55429422501234,64.74003863104242,87.3359960409542,89.20570080047287,50.30729360896254,84.69550919808418
cs01693,85.67930142731943,85.14788002451739,64.90823325033908,81.34128715754206,76.05623816337344,56.459867298264584,87.27937759555621
cs01694,84.76742701228592,75.65884237226841,66.92848849666053,84.3604598583303,77.97809286138444,66.94159419395585,72.05993318606778
cs01695,89.83760316079322,89.29837187845752,73.36396834630938,80.02399986677096,80.95549220321325,70.13474394324919,77.96604062232551
cs01696,99.08862059744547,78.03977128032506,82.44681159606144,82.2589342418834,75.80729984756954,53.04665382960124,65.13931655791622
cs01697,82.65794687698167,76.07720064489718,66.4987716056456,87.3239368490967,82.09056483857253,72.98674699400586,77.13118996973182
cs01698,91.75484528223039,84.24031658258237,67.01177346244637,87.27600961599596,92.72274081575537,38.06854624518272,67.03569779401006
cs01699,99.89301924410057,74.90156839996938,84.76732793986818,80.57779035711035,78.90995051206912,65.57529592032982,72.06791832688614
cs01700,93.06377168167319,79.50738625374761,89.52921994104972,85.18766921198541,85.78245596613279,72.9260130892033,91.4879288313209
cs01701,96.37267712239382,99.97759665450961,67.76363842125478,82.60011373683318,91.95607069778328,60.20125179953506,80.13118532826535
cs01702,89.55941208274868,88.65027329423374,66.9893475953402,82.84373462305996,83.58990116918011,86.42025378553392,99.9337544134842
cs01703,87.05455032414338,79.67779499239315,90.97870977279514,88.09895804507525,73.51538652933797,83.00247849763045,90.45117932065949
cs01704,90.77723580398862,88.51223086573917,89.3656886683327,80.15195262690821,95.02851566315312,85.8345533101532,81.7803905427979
cs01705,95.77420574507514,79.53740013360692,85.87381254785716,85.41574597517149,83.38658116590146,93.65190712630098,64.83621696348082
cs01706,94.6910009569759,84.4104616069605,93.42212393845769,87.55423019702468,79.86935418172031,73.86654728534025,79.29642652524637
cs01707,90.39107331366004,83.82317154033191,61.07009945483727,81.75932377142364,86.38265335138917,45.9602467743737,69.79161811408912
cs01708,89.3512732043824,77.9541908706001,99.51535080612578,81.22577840147281,82.32298967301037,84.95353589442706,87.13523390029364
cs01709,93.29020374956285,86.67077543991033,73.58140311425522,84.10950077987668,87.65179556173666,70.42370154830468,78.24557317810255
cs01710,88.69583187093181,80.61653173602413,71.50093029837514,85.23284155465362,89.76849723149948,58.56344664292997,84.7735311291404
cs01711,91.42914011071441,92.02073634578403,84.94283155841642,81.7142088632884,92.00181546127176,78.76277984094902,82.35295890999782
cs01712,93.53970921932287,93.63940469652445,59.31490593394133,83.95260302368446,87.44550729772686,77.70081294423481,76.99278881034778
cs01713,83.24700633363145,86.60691606357814,64.72587225951544,84.55927091889352,81.64386101047303,61.413032511215285,71.72347638141977
cs01714,98.28173221253502,88.86091496101868,64.38526782816504,83.2095307620573,97.00339086684903,68.90416281026715,85.98288437897246
cs01715,94.04198554950689,98.04073609953198,94.7429063105213,79.88978518787214,98.79663861322042,34.16071749440591,79.711602744799
cs01716,91.41220253768655,97.33546115810083,55.67562436271902,79.744749453572,87.80197097234833,52.37693776879028,55.256109449891675
cs01717,92.60561223090825,72.75695803511306,87.64935420818541,82.50615669755595,80.36730595561318,51.126671416453426,86.35917360957087
cs01718,92.4442066742526,87.46873485873134,56.38182412345925,86.77703785670472,84.05205903781162,71.21461871281011,53.35841683654
cs01719,92.70049225078593,84.30434042265189,83.64140659570177,86.62839825244423,90.33194218610873,82.95325652787353,89.75391488867831
cs01720,88.92732081172946,72.58732951602873,67.48198886044588,80.4235565836955,76.49486129813204,81.75401742741369,84.17865673242125
cs01721,95.30244629459378,80.13001411653958,57.82834774383551,82.34190764766633,77.489972607123,93.06273405692366,76.31136172043045
cs01722,90.01470111021116,88.40834951628234,83.34157032895136,81.75933076527394,83.17740694857642,61.387208318534555,76.5677528725591
cs01723,88.66673843637639,79.15168570071796,80.71309229801078,83.86167616953055,69.37158983256633,71.93178063017625,93.39496924756074
cs01724,88.35551655571844,84.08869393486489,70.78496806781922,81.37604340371237,75.84215869308312,84.01710721275295,66.72552697805568
cs01725,92.042003583467,79.16027213713238,88.98272101877642,84.62864510335608,73.44297225186577,74.65094359275089,71.44715361341478
cs01726,88.42055164103823,77.84998061259188,73.21295341720615,80.52010782013261,80.77832441557862,55.644165068111,76.54919979754803
cs01727,90.80118808261567,84.31549311317303,67.49317992320552,91.87573798047984,89.57319033214966,64.03600192708569,88.53433245597205
cs01728,82.24707535426278,85.62701299328074,68.97641571620933,80.53769784728934,92.76269886122158,85.33660155835682,83.49388389754587
cs01729,93.65570097695466,77.00670940155958,60.604001242359566,84.92996375971859,85.81451288826375,68.76949557915513,76.2161851446286
cs01730,91.62972173493179,71.35271248372086,95.21804868436571,88.99427312370193,81.19860593668109,59.30510089552379,97.12041959958032
cs01731,87.08630901472341,66.92710002942412,62.21658771300997,82.02563526094967,72.0203094436811,59.719510830517045,60.60888030669236
cs01732,83.3384631908132,68.06516041543918,65.19529382787636,84.18645941621419,65.53772853445234,91.32825814855633,71.47398323124035
cs01733,82.78737276259716,84.43579228926318,66.1199615485775,86.74846183153781,77.95704451919423,77.91224727850283,74.42268026921482
cs01734,84.85378464933396,90.41486121339446,61.974700993557285,80.55191391957794,82.02361819721166,56.46512657216037,88.27944074257148
cs01735,89.18833904378978,62.146948406366505,64.24855162322113,81.12419809799185,72.03240464304469,57.08319330922548,95.07045328571802
cs01736,86.97974480667617,86.52959367340468,84.45704079260742,81.60099452373252,88.80157438402514,83.77968165398616,88.18608506209705
cs01737,87.23915932842736,86.97470838725886,63.199423659071485,82.61756579726334,92.71394909771185,40.50522745614096,98.55110051797273
cs01738,90.38696016272858,92.01258738492211,91.43228439809548,89.15597547592611,94.40082114678472,56.10960205413744,93.03975879156027
cs01739,80.97325421718624,75.42210975602845,87.8154667370521,80.79073927560962,78.91000223424825,82.74056289737392,81.28731361947482
cs01740,86.82092684576035,86.42003008825594,91.72783082800257,85.20579152508536,95.84543329749899,68.22872807515418,81.22937011631919
cs01741,82.16785247758249,88.96601304872186,88.25510572272212,87.13640910817219,88.23314588688733,91.90781626976366,62.61801449323613
cs01742,83.04976038734483,81.75313518228072,96.359523143177,80.38366233328479,78.62210759789689,90.6597171952671,62.03287372798617
cs01743,97.03889702599687,98.24390458457798,61.75703448088055,81.43805547107296,88.88676326408854,74.60755818066407,91.21031836149226
cs01744,90.24685429137922,82.77965578332633,58.82551705706098,89.98135529431809,77.62559690602991,73.93086582969731,93.67217907908885
cs01745,88.37674286085922,77.6101627798293,86.81741624856605,80.84962734662611,84.3348435588688,68.50626613524665,82.51291745693436
cs01746,94.30988430799957,94.20472768496236,66.81295870306795,86.55464092344651,88.11117642661813,60.63070406005387,92.05033626920479
cs01747,83.4729301610247,67.1604651882252,92.99407810346781,81.55035066341696,74.13652882105745,65.52466989370748,86.1063515788355
cs01748,92.04036356693548,90.1498848623903,91.93557793432092,80.94803823244189,96.59064934931503,93.36365027972462,73.78193737799573
cs01749,90.8951369800146,83.66750775515294,63.43360169004399,86.11093948350745,93.4237692584493,77.25865976342266,63.64011071577789
cs01750,97.15233539466033,80.91600675167604,63.54454595926677,80.5711156146601,77.00632666649241,89.93126653977748,69.29139274779241
cs01751,86.89475541453203,69.76213503566153,81.18448097435949,80.67535857614762,63.93612599466172,48.43824158948479,57.895061664109384
cs01752,90.26120412192348,99.21643445626754,70.60307392871141,87.37136678329006,91.44129418444807,68.77641107937691,62.97316157447011
cs01753,79.59898202039281,99.06310358420221,63.37989940467041,81.30611968288493,89.11351119153714,49.60649922473037,82.95901137404964
cs01754,90.5241060672968,92.18551698659522,95.66434817115918,85.64028761726858,93.836462671183,56.24078967806723,86.21860572077964
cs01755,89.94449099103846,81.3800138027981,69.62259630480851,80.74221395642961,79.15706043434385,91.38542662630783,90.82974455765488
cs01756,97.91318874853025,90.52929965126236,67.55050402465172,97.86464615009679,84.67456691888646,58.13254438704145,84.57110500623445
cs01757,94.08787200714542,63.69425057180335,62.9621508137689,86.40860737466042,71.5823410463096,81.42304903737748,68.68714498889523
cs01758,92.67884809222831,81.624547696306,86.45200434722618,85.08735420543238,87.16435620914324,67.2445502828674,84.56189854518195
cs01759,89.7395934904761,67.9573450899542,59.86970673414618,86.66935432358595,58.191670539749374,70.30451576791047,66.88779773726102
cs01760,91.161331958886,88.19398916557842,72.45201984669362,87.88500082564549,91.04763120807691,55.36920223981102,97.38261637466967
cs01761,84.54235668263355,78.57266436004588,59.926946053623205,79.71009417178566,69.28055089058626,87.19790825500877,81.10914882280734
cs01762,89.20338342325215,90.56539520081262,91.91054490162453,83.79957993087262,86.07106085286641,95.59541355482159,81.84737846786885
cs01763,96.96234283935999,77.06720591402377,76.74327312667708,81.23785736230164,82.33432534617049,75.98273846946543,72.72296755820713
cs01764,96.67842557381948,94.31996461491286,88.74418771942878,86.67198049525722,87.0775186081848,59.64372484802483,98.73762964554311
cs01765,97.86148332642895,78.39858418267548,70.99047010174155,86.33508979210538,75.42767475334603,74.48588014002803,73.49020237368387
cs01766,95.27368259130272,79.55428864437302,57.8309055937927,80.47585033317509,86.95158795589775,76.20072028724225,88.95360091650895
cs01767,89.05914683903902,87.33163016545721,84.84804084979187,82.09297938445407,90.11254937377362,79.72079832078062,93.9993828724071
cs01768,84.23223689944331,91.40291716095517,59.39374831375148,84.43677428816191,90.72729773528727,81.49868895435209,72.96507340118367
cs01769,95.38614048802434,69.71874598807305,62.5996950138523,89.17940922196303,79.54648769219409,46.71263951645819,70.6626348059188
cs01770,98.55612849620066,71.80190019798394,67.88441422774686,81.21726194226854,74.73593781136782,82.88553566530278,90.89985938642674
cs01771,92.44985828989932,67.37251112518099,75.28202764240311,79.75172068920028,76.86242698088081,68.91427445495418,60.92141426307097
cs01772,98.34107379836598,88.60664338845312,94.9751171953615,80.53304344730154,83.22467632393493,62.674601841887565,90.21404442668165
cs01773,91.3390860527902,72.72714543842056,57.89617247518619,85.9820649529417,68.42173947943732,91.92607645151257,71.06694785050207
cs01774,93.05773853245509,98.4019465510249,87.8368687868755,91.10110950714346,90.15844456774364,65.98052235816041,59.06725907715217
cs01775,98.98741047563081,86.70015852568464,86.72658280515341,86.64418890823356,95.94810150779978,79.88825534461002,94.05492294710731
cs01776,87.795611883264,84.24521035809313,69.30300428099623,85.73851830886008,91.52501449608704,97.90472217217354,89.79265894122364
cs01777,96.49446297684761,94.41462109670339,91.21016450487267,83.95837857794407,90.49193096881139,96.94176846820488,67.71404574701238
